citing_publisher,citing_year,cited_name,cited_total
College English,2019,Tarez Graban,2
College English,2019,Terry Cook,2
College English,2019,Thomas N. Huckin,2
College English,2019,Tom Nesmith,2
College English,2019,Tony Dudley-Evans,2
College English,2019,Whitney Myers,2
College English,2019,nan Isocrates,2
College English,2019,nan Plato,2
College English,2019,A. Knoblauch,1
College English,2019,Aja Y. Martinez,1
College English,2019,Alastair Pennycook,1
College English,2019,Albert DeCiccio,1
College English,2019,Albert Kitzhaber,1
College English,2019,Alice Gillam,1
College English,2019,Alice Horning,1
College English,2019,Allan Luke,1
College English,2019,Amna Latif,1
College English,2019,Amy Boesky,1
College English,2019,Andrea Gerbig,1
College English,2019,Andrew Hardie,1
College English,2019,Andrew Simmons,1
College English,2019,Angela Woollacott,1
College English,2019,Anna Manning Comfort,1
College English,2019,Anna Young,1
College English,2019,Anne Dyson,1
College English,2019,Antero Garcia,1
College English,2019,Antonio Damasio,1
College English,2019,April O’Brien,1
College English,2019,Aristotle,1
College English,2019,Art Young,1
College English,2019,Arthur Applebee,1
College English,2019,Arthur Walzer,1
College English,2019,Ashley Clayson,1
College English,2019,Barbara Mirel,1
College English,2019,Barbara Solomon,1
College English,2019,Becky Vevea,1
College English,2019,Ben Rafoth,1
College English,2019,Benjamin Miller,1
College English,2019,Beth Daniell,1
College English,2019,Bethany Gray,1
College English,2019,Bianca Falbo,1
College English,2019,Bronwyn Williams,1
College English,2019,Bruce ,1
College English,2019,Bruce Kimball,1
College English,2019,Bruno Latour,1
College English,2019,Bryan Garsten,1
College English,2019,C. Augusta Pope,1
College English,2019,Carl Kaestle,1
College English,2019,Carl Rogers,1
College English,2019,Carla Bittel,1
College English,2019,Carmen Kynard,1
College English,2019,Carrie Kilfoil,1
College English,2019,Carroll Britch,1
College English,2019,Catherine Bennett,1
College English,2019,Catherine E. Walsh,1
College English,2019,Catherine Fisk,1
College English,2019,Catherine Lamb,1
College English,2019,Catherine Prendergast,1
College English,2019,Chaim Noy,1
College English,2019,Chandra Mohanty,1
College English,2019,Charles Marsh,1
College English,2019,Charlotte Hogg,1
College English,2019,Charlotte Linde,1
College English,2019,Chela Sandoval,1
College English,2019,Christian Plantin,1
College English,2019,Christina Haas,1
College English,2019,Christopher Minnix,1
College English,2019,Christopher Tribble,1
College English,2019,Cindy L. Griffin,1
College English,2019,Colin Harrison,1
College English,2019,College Connors,1
College English,2019,Cornel West,1
College English,2019,Crista DeLuzio,1
College English,2019,Cyndi Giorgis,1
College English,2019,Cynthia Lewis,1
College English,2019,Dan Sperber,1
College English,2019,Daniel O’Keefe,1
College English,2019,Dave Clark,1
College English,2019,David Douglass,1
College English,2019,David E. Wellbery,1
College English,2019,David J. Miller,1
College English,2019,David Jolliffe,1
College English,2019,David Riche,1
College English,2019,Davida Charney,1
College English,2019,Deborah Berrill,1
College English,2019,Deborah Holdstein,1
College English,2019,Deborah Tannen,1
College English,2019,Deborah Tenney,1
College English,2019,Derald Sue,1
College English,2019,Derek van Ittersum,1
College English,2019,Devin Atallah,1
College English,2019,Dolores Delgado Bernal,1
College English,2019,Donald Lazere,1
College English,2019,Donald Verene,1
College English,2019,Donna N. Sewell,1
College English,2019,Doug Cloud,1
College English,2019,Douglas Gillette,1
College English,2019,Douglas Hesse,1
College English,2019,Duncan A. Buell,1
College English,2019,D’Lee Pollock-Moore,1
College English,2019,E.B. Duffey,1
College English,2019,Edward Clarke,1
College English,2019,Edward Hahn,1
College English,2019,Edward Said,1
College English,2019,Eileen Lagman,1
College English,2019,Eileen Schell,1
College English,2019,Eli Goldblatt,1
College English,2019,Elisabeth Hansot,1
College English,2019,Elisabeth Miller,1
College English,2019,Elizabeth Marie Brockman,1
College English,2019,Ellen Cushman,1
College English,2019,Ellen Samuels,1
College English,2019,Emily Petersen,1
College English,2019,Emma L. Call,1
College English,2019,Enrique Dussel,1
College English,2019,Erica Solomon,1
College English,2019,Erika Lindemann,1
College English,2019,Etienne Wenger,1
College English,2019,Eugene Garver,1
College English,2019,Evan Watkins,1
College English,2019,Evelyn Higginbothom,1
College English,2019,Fauzia Rahman,1
College English,2019,Felix Guattari,1
College English,2019,Fien De Smedt,1
College English,2019,Frantz Fanon,1
College English,2019,Frederick Rudolph,1
College English,2019,G Ladson-Billings,1
College English,2019,Gail E. Hawisher,1
College English,2019,Gayatri Spivak,1
College English,2019,Geoffrey Sampson,1
College English,2019,"George,Jr Hillocks",1
College English,2019,Glenn Blalock,1
College English,2019,Gloria Anzaldúa,1
College English,2019,Glynda Hull,1
College English,2019,Gregory Vlastos,1
College English,2019,Harry Frankfurt,1
College English,2019,Helen North,1
College English,2019,Henri Marrou,1
College English,2019,Herbert Simons,1
College English,2019,Hortense Spillers,1
College English,2019,Hugh Blair,1
College English,2019,Immanuel Kant,1
College English,2019,Irene Gedalof,1
College English,2019,J. Scott,1
College English,2019,J. Stuckey,1
College English,2019,Jacob S. Blumner,1
College English,2019,Jacqueline Bacon,1
College English,2019,James Crosswhite,1
College English,2019,James Daniel,1
College English,2019,James Reither,1
College English,2019,Janet Emig,1
College English,2019,Janet Giltrow,1
College English,2019,Janine Solberg,1
College English,2019,Jean-François Lyotard,1
College English,2019,Jeanette Harris,1
College English,2019,Jeannie Kerr,1
College English,2019,Jeffrey Doak,1
College English,2019,Jeffrey Walker,1
College English,2019,Jenae Cohn,1
College English,2019,Jennifer Fletcher,1
College English,2019,Jennifer R. Mercieca,1
College English,2019,Jenny Cook-Gumperz,1
College English,2019,Jerome Bruner,1
College English,2019,Jillian Clark,1
College English,2019,JoAnne M. Podis,1
College English,2019,Joan Burstyn,1
College English,2019,Joanna Pawelczyk,1
College English,2019,John Boe,1
College English,2019,John Dewey,1
College English,2019,John Edlund,1
College English,2019,John Genung,1
College English,2019,John Kirby,1
College English,2019,John M. Ackerman,1
College English,2019,John Muckelbauer,1
College English,2019,John Sinclair,1
College English,2019,"John W. Howard, III",1
College English,2019,John-Philip Imbrenda,1
College English,2019,Johndan Johnson-Eilola,1
College English,2019,Jon-Philip Imbrenda,1
College English,2019,Jonathan Culpeper,1
College English,2019,Joseph Bizup,1
College English,2019,Juan Guerra,1
College English,2019,Julia Voss,1
College English,2019,Justin McBrayer,1
College English,2019,Kara Alexander,1
College English,2019,Karen Kopelson,1
College English,2019,Karen Rowan,1
College English,2019,Kate Anderson,1
College English,2019,Kate Clinton,1
College English,2019,Kate Maddalena,1
College English,2019,Katharine Bateman,1
College English,2019,Katherine Fredlund,1
College English,2019,Kathleen Puhr,1
College English,2019,Kathryn Russell,1
College English,2019,Kathy Charmaz,1
College English,2019,Keith Walters,1
College English,2019,Kelly Bradbury,1
College English,2019,Kimberlé Crenshaw,1
College English,2019,Kongii Qin,1
College English,2019,Kory Ching,1
College English,2019,Kristan Poirot,1
College English,2019,Kristin Langellier,1
College English,2019,Kristine Bruss,1
College English,2019,Kristine Hansen,1
College English,2019,Kyle Oddis,1
College English,2019,Laura Aull,1
College English,2019,Lauren Davis,1
College English,2019,Lawrence McEnerney,1
College English,2019,Lee Friederich,1
College English,2019,Lesley Bartlett,1
College English,2019,Leslie S. Rush,1
College English,2019,Lil Brannon,1
College English,2019,Linda Brodkey,1
College English,2019,Linda Smith,1
College English,2019,Lisa D. McNair,1
College English,2019,Lissa Holloway-Attaway,1
College English,2019,Lori Ostergaard,1
College English,2019,Louis-Jean Calvet,1
College English,2019,Lucie Olbrechts-Tyteca,1
College English,2019,Lucinda Stone,1
College English,2019,Lynn Bloom,1
College English,2019,M. Christiansen,1
College English,2019,M. Stephen Weatherford,1
College English,2019,M. Thomas,1
College English,2019,Marc Bousquet,1
College English,2019,Marcia Curtis,1
College English,2019,Marcy Taylor,1
College English,2019,Margaret Kantz,1
College English,2019,Marie-Laure Barbier,1
College English,2019,Marilyn Cooper,1
College English,2019,Mark Davies,1
College English,2019,Mark Rose,1
College English,2019,Martha Nussbaum,1
College English,2019,Mary Douglas,1
College English,2019,Mary Kalantzis,1
College English,2019,Mary Soliday,1
College English,2019,Mary Walsh,1
College English,2019,Matthew Seeger,1
College English,2019,Maurice Charland,1
College English,2019,Maxine Hairston,1
College English,2019,Megan Knight,1
College English,2019,Michael Hoey,1
College English,2019,Michael MacDonald,1
College English,2019,Michael Stubbs,1
College English,2019,Michael Zweig,1
College English,2019,Michel Foucault,1
College English,2019,Michel deCerteau,1
College English,2019,Michele Foucault,1
College English,2019,Mike Palmquist,1
College English,2019,Mike Scott,1
College English,2019,Min-Zhan Lu,1
College English,2019,Morris Young,1
College English,2019,Mrs.Horace Mann,1
College English,2019,Nancy Welch,1
College English,2019,Nathaniel A. Rivers,1
College English,2019,Nicholas Groom,1
College English,2019,Oliver Holmes,1
College English,2019,Patricia Collins,1
College English,2019,Patricia Malesh,1
College English,2019,Patrick Berry,1
College English,2019,Patrick Clauss,1
College English,2019,Paul Prior,1
College English,2019,Paul Stob,1
College English,2019,Paula Resch,1
College English,2019,Paulo Freire,1
College English,2019,Peggy O’Neill,1
College English,2019,Peter Elbow,1
College English,2019,Peter Mortensen,1
College English,2019,Peter Smagorinsky,1
College English,2019,Phyllis Ryder,1
College English,2019,Pilar Hernández-Wolfe,1
College English,2019,R.G.A Buxton,1
College English,2019,Rashid Narain Shukul,1
College English,2019,Ray Land,1
College English,2019,Rebecca Moore Howard,1
College English,2019,Rebecca Powell,1
College English,2019,Rich Lane,1
College English,2019,Richard Grusin,1
College English,2019,Richard Ohmann,1
College English,2019,Richard Vatz,1
College English,2019,Robert Griffin,1
College English,2019,Robert Merton,1
College English,2019,Robert Phillipson,1
College English,2019,Robert Scott,1
College English,2019,Robert Yin,1
College English,2019,Rosalind Rosenberg,1
College English,2019,Rosi Braidotti,1
College English,2019,S. Halloran,1
College English,2019,Sally Chandler,1
College English,2019,Sally Gearhart,1
College English,2019,Sara Ruddick,1
College English,2019,Sharon Crowley,1
College English,2019,Shaun Slattery,1
College English,2019,Sheldon George,1
College English,2019,Shenila Khoja-Moolji,1
College English,2019,Shereen Inayatulla,1
College English,2019,Sherrelle Walker,1
College English,2019,Stefan Evert,1
College English,2019,Stefan Gries,1
College English,2019,Stephen Carr,1
College English,2019,Stephen Fox,1
College English,2019,Stephen Quigley,1
College English,2019,Stephen Toulmin,1
College English,2019,Steven Alvarez,1
College English,2019,Sue Zschoche,1
College English,2019,Susan MacDonald,1
College English,2019,Susan Miller,1
College English,2019,Susan Murphy,1
College English,2019,Susan Wells,1
College English,2019,Tatiana Batova,1
College English,2019,Theresa Kulbaga,1
College English,2019,Thomas Higginson,1
College English,2019,Thomas Newkirk,1
College English,2019,Tim Laquintano,1
College English,2019,Todd DeStigter,1
College English,2019,Todd Sundeen,1
College English,2019,Tomás Kalmar,1
College English,2019,Walter Lippman,1
College English,2019,Walter Mignolo,1
College English,2019,Wendy Hesford,1
College English,2019,Wolfgang Schluchter,1
College English,2019,Yi Song,1
College English,2019,Zak Lancaster,1
College English,2019,bell hooks,1
College English,2019,nan O.W.H.[OliverWendellHolmes],1
College English,2019,nan Pausanias,1
College English,2019,nan Quintilian,1
Community Literacy Journal,2013,Clyde E. Martin,16
Community Literacy Journal,2013,Ronald Weitzer,16
Community Literacy Journal,2013,Wardell B. Pomeroy,16
Community Literacy Journal,2013,Douglas Kirby,11
Community Literacy Journal,2013,Louisa Allen,10
Community Literacy Journal,2013,Marla E. Eisenberg,10
Community Literacy Journal,2013,A.K. Hass,8
Community Literacy Journal,2013,Adam B. Becjer,8
Community Literacy Journal,2013,Amy Flowers,8
Community Literacy Journal,2013,Amy J. Schultz,8
Community Literacy Journal,2013,Andrew E. Monroe,8
Community Literacy Journal,2013,Ann M. Jolly,8
Community Literacy Journal,2013,B.A. Israel,8
Community Literacy Journal,2013,Ben Durant,8
Community Literacy Journal,2013,C. Lauber,8
Community Literacy Journal,2013,C. Salisbury,8
Community Literacy Journal,2013,Caitlin Johnston,8
Community Literacy Journal,2013,Cathleen E. Willging,8
Community Literacy Journal,2013,Cecilia Benoit,8
Community Literacy Journal,2013,Chung ,8
Community Literacy Journal,2013,Craig Seymour,8
Community Literacy Journal,2013,D. Softley,8
Community Literacy Journal,2013,Daniella Meeker,8
Community Literacy Journal,2013,David Beard,8
Community Literacy Journal,2013,David M. Patrick,8
Community Literacy Journal,2013,E. Viruell-Fuentes,8
Community Literacy Journal,2013,Edith A. Parker,8
Community Literacy Journal,2013,Eleanor Singer,8
Community Literacy Journal,2013,Erving Goffman,8
Community Literacy Journal,2013,Floyd J. Fowler,8
