citing_publisher,cited_name,cited_name
Composition Studies,Matthew Murray,1
Composition Studies,Matthew Ortoleva,1
Composition Studies,Matthew Vetter,1
Composition Studies,Maureen Bakis,1
Composition Studies,Maureen T. Reddy,1
Composition Studies,Maurice Charland,1
Composition Studies,Max Freyd,1
Composition Studies,Maya Angelou,1
Composition Studies,Meg Morgan,1
Composition Studies,Meghan A. Sweeney,1
Composition Studies,Meghann Myers,1
Composition Studies,Mei-Hung Chiu,1
Composition Studies,Mel Page,1
Composition Studies,Melanie Burdick,1
Composition Studies,Melanie Kill,1
Composition Studies,Melanie Wallendorf,1
Composition Studies,Melanie Wilson,1
Composition Studies,Melanie Yergeau,1
Composition Studies,Melinda J. McBee Orzulak,1
Composition Studies,Melinda Reichelt,1
Composition Studies,Melissa Nicolas,1
Composition Studies,Melville Herskovits,1
Composition Studies,Melvin Rader,1
Composition Studies,Merarys Ríos-Vargas,1
Composition Studies,Meredith E. Abarca,1
Composition Studies,Meredith Love,1
Composition Studies,Meri-Jane Rochelson,1
Composition Studies,Meridel Le Sueur,1
Composition Studies,Merrill J. Davies,1
Composition Studies,Merrill Sheils,1
Composition Studies,Merrill Swain,1
Composition Studies,Merry G. Perry,1
Composition Studies,Merry Rendahl,1
Composition Studies,Meryl Altman,1
Composition Studies,Mia Mingus,1
Composition Studies,Mica Pollock,1
Composition Studies,Michael A. Chaney,1
Composition Studies,Michael Bernard-Donals,1
Composition Studies,Michael Billig,1
Composition Studies,Michael Byram,1
Composition Studies,Michael Bywater,1
Composition Studies,Michael Conway,1
Composition Studies,Michael Dooley,1
Composition Studies,Michael E. Staub,1
Composition Studies,Michael Graves,1
Composition Studies,Michael J. Hyde,1
Composition Studies,Michael J. Vivion,1
Composition Studies,Michael J. Zerbe,1
Composition Studies,Michael Kleine,1
Composition Studies,Michael Leachman,1
Composition Studies,Michael M. Williamson,1
Composition Studies,Michael Markel,1
Composition Studies,Michael Monje,1
Composition Studies,Michael Neal,1
Composition Studies,Michael Ortiz,1
Composition Studies,Michael Pemberton,1
Composition Studies,Michael Peter Smith,1
Composition Studies,Michael Pollan,1
Composition Studies,Michael Quinn Patton,1
Composition Studies,Michael R. Neal,1
Composition Studies,Michael R. Solomon,1
Composition Studies,Michael Reynolds,1
Composition Studies,Michael Salvo,1
Composition Studies,Michael Stancliff,1
Composition Studies,Michael Terrazas,1
Composition Studies,Michael Tesler,1
Composition Studies,Michel de Certeau,1
Composition Studies,Michel de Montaigne,1
Composition Studies,Michele Eodice,1
Composition Studies,Michele Pellizzari,1
Composition Studies,Michelle Cox,1
Composition Studies,Michelle Garcia,1
Composition Studies,Michelle LaFrance,1
Composition Studies,Michelle Rene Lowry,1
Composition Studies,Mico Tatalovic,1
Composition Studies,Miguel León-Portilla,1
Composition Studies,Mihaly Czikszentmihalyi,1
Composition Studies,Mihran Aroian,1
Composition Studies,Mike Davis,1
Composition Studies,Mike Palmquist,1
Composition Studies,Milan Martic,1
Composition Studies,Miles Kimball,1
Composition Studies,Milka Mustenikova Mosley,1
Composition Studies,Min-Zahn Lu,1
Composition Studies,Mina P. Shaughnessey,1
Composition Studies,Mina Shaughnessey,1
Composition Studies,Mina Shaughnessy,1
Composition Studies,Mira Shimabukuro,1
Composition Studies,Miriam Bassok,1
Composition Studies,Mirjam Hauck,1
Composition Studies,Missy Watson,1
Composition Studies,Moe Folk,1
Composition Studies,Molly O’Neill,1
Composition Studies,Molly R. Flashpohler,1
Composition Studies,Mona Baker,1
Composition Studies,Monica Heller,1
Composition Studies,Monica Villamizar,1
Composition Studies,Moore Moore,1
Composition Studies,Morgan Sousa,1
Composition Studies,Morris Young,1
Composition Studies,Morton W. Easton,1
Composition Studies,Moshe Y. Vardi,1
Composition Studies,Mya Poe,1
Composition Studies,N. Katherine Hayles,1
Composition Studies,Nahla Bacha,1
Composition Studies,Nan Ellin,1
Composition Studies,Nan Jiang,1
Composition Studies,Nancie Atwell,1
Composition Studies,Nancy Allen,1
Composition Studies,Nancy Bagatell,1
Composition Studies,Nancy DeJoy,1
Composition Studies,Nancy Hornberger,1
Composition Studies,Nancy Maloney Grimm,1
Composition Studies,Nancy Patterson,1
Composition Studies,Nanette Fondas,1
Composition Studies,Naoki Igashida,1
Composition Studies,Naomi Baron,1
Composition Studies,Naomi Duguid,1
Composition Studies,Naomi Silver,1
Composition Studies,Naomi Wolf,1
Composition Studies,Natalie B. Milman,1
Composition Studies,Natalie DeCheck,1
Composition Studies,Natalie Emcard,1
Composition Studies,Natalie K. Person,1
Composition Studies,Natasha E. Jarrett,1
Composition Studies,Nathaniel A. Rivers,1
Composition Studies,Neal Lerner,1
Composition Studies,Negmeldin Alsheikh,1
Composition Studies,Neil Cohn,1
Composition Studies,Nel Noddings,1
Composition Studies,Nelson Maldonado-Torres,1
Composition Studies,Nia Aiysha Simmons,1
Composition Studies,Nicholas De Genova,1
Composition Studies,Nicholas N. Behm,1
Composition Studies,Nick Sousanis,1
Composition Studies,Nick Thorkelson,1
Composition Studies,Nick Walker,1
Composition Studies,Nicole Caswell,1
Composition Studies,Nieves Pascual Soler,1
Composition Studies,Nina Glick Schiller,1
Composition Studies,Nirmala Erevelles,1
Composition Studies,Nishaben S. Dholakiya,1
Composition Studies,Noah Kelley,1
Composition Studies,Noah Roderick,1
Composition Studies,Nora Bacon,1
Composition Studies,Norah Binte Ismail,1
Composition Studies,Norman Fairclough,1
Composition Studies,Norman Foerster,1
Composition Studies,Oatty Wojahn,1
Composition Studies,Ofelia García,1
Composition Studies,Oliver Farry,1
Composition Studies,Omar Almutari,1
Composition Studies,P. Craig Boardman,1
Composition Studies,Pailing Zhao,1
Composition Studies,Pamela A. Moss,1
Composition Studies,Pamela Claire Hronek,1
Composition Studies,Pamela Dean,1
Composition Studies,Pamela Perry,1
Composition Studies,Pat Belanoff,1
Composition Studies,Pat Hutchings,1
Composition Studies,Pat Thomson,1
Composition Studies,Pat Turner,1
Composition Studies,Patrice K. Gray,1
Composition Studies,Patricia Donahue,1
Composition Studies,Patricia Goodson,1
Composition Studies,Patricia Harkin,1
Composition Studies,Patricia J. Gumport,1
Composition Studies,Patricia J. McAlexander,1
Composition Studies,Patricia R. Webb,1
Composition Studies,Patricia Roberts-Miller,1
Composition Studies,Patricia Sehulster,1
Composition Studies,Patricia Webb Boyd,1
Composition Studies,Patricia Webb Peterson,1
Composition Studies,Patrick Hutton,1
Composition Studies,Patrick Ragains,1
Composition Studies,Patrick Sullivan,1
Composition Studies,Patsy Duff,1
Composition Studies,Paul B. Diederich,1
Composition Studies,Paul Buhle,1
Composition Studies,Paul C. Mishler,1
Composition Studies,Paul E. Meehl,1
Composition Studies,Paul Heilker,1
Composition Studies,Paul J. Silvia,1
Composition Studies,Paul Lynch,1
Composition Studies,Paul Matsuda,1
Composition Studies,Paul R. Meyer,1
Composition Studies,Paul Rogers,1
Composition Studies,Paul Valéry,1
Composition Studies,Paula E. Morton,1
Composition Studies,Paula Friedrich,1
Composition Studies,Paula Krebs,1
Composition Studies,Paula M. Krebs,1
Composition Studies,Paula Nurius,1
Composition Studies,Paula S. McMillen,1
Composition Studies,Pegeen Reichert Powell,1
Composition Studies,Peggy L. Maki,1
Composition Studies,Peggy McIntosh,1
Composition Studies,Peggy O'Neill,1
Composition Studies,Pekka Rantanen,1
Composition Studies,Penelope Eckert,1
Composition Studies,Peter Carino,1
Composition Studies,Peter Felten,1
Composition Studies,Peter King,1
Composition Studies,Peter McLaren,1
Composition Studies,Peter Mendelsund,1
Composition Studies,Peter Naccarato,1
Composition Studies,Peter Roberts,1
Composition Studies,Peter Smagorinksy,1
Composition Studies,Peter Smagorinsky,1
Composition Studies,Peter T. Ewell,1
Composition Studies,Peter Wayne Moe,1
Composition Studies,Peter Womack,1
Composition Studies,Philip C. Abrami,1
Composition Studies,Philip Eubanks,1
Composition Studies,Philip Troutman,1
Composition Studies,Philippe Lejeune,1
Composition Studies,Phillip Lopate,1
Composition Studies,Phoebe Gloeckner,1
Composition Studies,Phoebe Jackson,1
Composition Studies,Phylis M. Mansfield,1
Composition Studies,Pierre Jacob,1
Composition Studies,Pietro Boscolo,1
Composition Studies,Ping Li,1
Composition Studies,Priscilla Perkins,1
Composition Studies,Qwo-li Driskill,1
Composition Studies,R. Edward Freeman,1
Composition Studies,R. W. Connell,1
Composition Studies,Rachael Shapiro,1
Composition Studies,Rachel Goldberg,1
Composition Studies,Rachel Massaro,1
Composition Studies,Rachel Parish,1
Composition Studies,Radhika Gajjala,1
Composition Studies,Rafael Vásquez,1
Composition Studies,Raffaella Negretti,1
Composition Studies,Rainer Ganahl,1
Composition Studies,Ralph T. Putnam,1
Composition Studies,Randall Collins,1
Composition Studies,Randi A. Engle,1
Composition Studies,Randy Brooks,1
Composition Studies,Raven Cras,1
Composition Studies,Raychelle Harris,1
Composition Studies,Raymond A. Mohl,1
Composition Studies,Raymond W. Gibbs,1
Composition Studies,"Raymond W., Jr Gibbs",1
Composition Studies,Rebecca Babcock,1
Composition Studies,Rebecca Brent,1
Composition Studies,Rebecca Day Babcock,1
Composition Studies,Rebecca Dingo,1
Composition Studies,Rebecca E. Burnett,1
Composition Studies,Rebecca E. Weaver,1
Composition Studies,Rebecca Haddock,1
Composition Studies,Rebecca Jackson,1
Composition Studies,Rebecca Lorimer,1
Composition Studies,Rebecca Sanchez,1
Composition Studies,Rebecca Wanzo,1
Composition Studies,Regina Schoenfeld-Tacher,1
Composition Studies,Renate A. Schulz,1
Composition Studies,Renee Stepler,1
Composition Studies,René De los Santos,1
Composition Studies,Reynold James,1
Composition Studies,Richard A. Grusin,1
Composition Studies,Richard Boyd,1
Composition Studies,Richard Buchanan,1
Composition Studies,Richard Delgado,1
Composition Studies,Richard E. Cummings,1
Composition Studies,Richard Fulkerson,1
Composition Studies,Richard Gebhardt,1
Composition Studies,Richard H. Haswell,1
Composition Studies,Richard J. Altenbaugh,1
Composition Studies,Richard J. Reddick,1
Composition Studies,Richard L. Graves,1
Composition Studies,Richard Lanham,1
Composition Studies,Richard M. Felder,1
Composition Studies,Richard Nordquist,1
Composition Studies,Richard Pérez-Peña,1
Composition Studies,Richard Rorty,1
Composition Studies,Richard Rouse,1
Composition Studies,Richard Schmidt,1
Composition Studies,Richard Wilbur,1
Composition Studies,Richard Young,1
Composition Studies,Richerd Ohmann,1
Composition Studies,Rick Seltzer,1
Composition Studies,Rick VanDeWeghe,1
Composition Studies,Rida Afrilyasanti,1
Composition Studies,Risa Applegarth,1
Composition Studies,Rob Simon,1
Composition Studies,"Robert A. Williams, Jr.",1
Composition Studies,Robert Atkinson,1
Composition Studies,Robert C. Harvey,1
Composition Studies,Robert Connors,1
Composition Studies,Robert Courtney Smith,1
Composition Studies,Robert Davis,1
Composition Studies,Robert Del Greco,1
Composition Studies,Robert E. Kleine III,1
Composition Studies,Robert F. Ahlering,1
Composition Studies,Robert Frost,1
Composition Studies,Robert G. Latham,1
Composition Studies,Robert Herrera,1
Composition Studies,Robert J. Youmans,1
Composition Studies,Robert K. Mittan,1
Composition Studies,Robert L. McDonald,1
Composition Studies,Robert McEachern,1
Composition Studies,Robert McRuer,1
Composition Studies,Robert Monge,1
Composition Studies,Robert P. Yagelski,1
Composition Studies,Robert R. Johnson,1
Composition Studies,Robert Stripling,1
Composition Studies,Robert T. Ivy,1
Composition Studies,Robert Tremmel,1
Composition Studies,Robert Van Buren,1
Composition Studies,Robert W. Iverson,1
Composition Studies,Roberta Camp,1
Composition Studies,Roberta Piazza,1
Composition Studies,Robin D. G. Kelley,1
Composition Studies,Robin W. Winks,1
Composition Studies,Robin Williams,1
Composition Studies,Rocco Versaci,1
Composition Studies,Roderick P. Hart,1
Composition Studies,Rodney R. Cocking,1
Composition Studies,Roger Azevedo,1
Composition Studies,Roger Bruning,1
Composition Studies,Roger D. Cherry,1
Composition Studies,Roger D. Long,1
Composition Studies,Roger Gilles,1
Composition Studies,Roger Sale,1
Composition Studies,Roger Shanely,1
Composition Studies,Roger Waldinger,1
Composition Studies,Roger Whitson,1
Composition Studies,Roland Barthes,1
Composition Studies,Roman Jakobson,1
Composition Studies,Roman Loyola,1
Composition Studies,Ronal Johnson,1
Composition Studies,Ronald A. Berk,1
Composition Studies,Ronald Beghetto,1
Composition Studies,Ronald Gallimore,1
Composition Studies,Ronald K. Mitchell,1
Composition Studies,Ronald R. Lunsford,1
Composition Studies,Rosa M. Manchón,1
Composition Studies,Rosanna Hertz,1
Composition Studies,Rose Gubele,1
Composition Studies,Roxanne L. Sullivan,1
Composition Studies,Roxanne Mountford,1
Composition Studies,Rudolfo F. Acuña,1
Composition Studies,Rune Petterson,1
Composition Studies,Russel Durst,1
Composition Studies,Russel K. Durst,1
Composition Studies,Russell Banks,1
Composition Studies,Russell W. Belk,1
Composition Studies,Rusty Barrett,1
Composition Studies,Ruth Mirtz,1
Composition Studies,Ruth Ray,1
Composition Studies,Ruth Reichl,1
Composition Studies,Ryan McMahon,1
Composition Studies,Ryan Moeller,1
Composition Studies,Ryoko Kubota,1
Composition Studies,Ryuko Kubota,1
Composition Studies,S. Craig Watkins,1
Composition Studies,Sadhana Puntambekar,1
Composition Studies,Sally Chandler,1
Composition Studies,Sam David,1
Composition Studies,Samantha Kemp-Jackson,1
Composition Studies,Sandra Archer Young,1
Composition Studies,Sandra Harding,1
Composition Studies,Sandra K. Soto,1
Composition Studies,Sandra L. Giles,1
Composition Studies,Sandra Schor,1
Composition Studies,Sandra Tsui Eu Lam,1
Composition Studies,Sandra Wyngaard,1
Composition Studies,Sanford Tweedie,1
Composition Studies,Sara Hebel,1
Composition Studies,Sara Newman,1
Composition Studies,Sara Santos,1
Composition Studies,Sara Webb-Sunderhaus,1
Composition Studies,Sarah Gearhart,1
Composition Studies,Sarah Harrington,1
Composition Studies,Sarah Leavitt,1
Composition Studies,Sarah Liggett,1
Composition Studies,Sarah Mills,1
Composition Studies,Sarah Moon,1
Composition Studies,Sarah Perrault,1
Composition Studies,Sarah Pink,1
Composition Studies,Sarah Rohrer McCarthy,1
Composition Studies,Sari Knopp Biklen,1
Composition Studies,Saul Carliner,1
Composition Studies,Scarlynn Gutierrez,1
Composition Studies,Scot Barnett,1
Composition Studies,Scot Danforth,1
Composition Studies,Scott Bigelow,1
Composition Studies,Scott E. Page,1
Composition Studies,Scott L. Miller,1
Composition Studies,Scott Nicholson,1
Composition Studies,Scott O. Lilienfeld,1
Composition Studies,Scott Warnock,1
Composition Studies,Scott Weeden,1
Composition Studies,Scott Wible,1
Composition Studies,Sean Zwagerman,1
Composition Studies,Shane Borrowman,1
Composition Studies,Shanna Smith Jaggars,1
Composition Studies,Sharan B. Merriam,1
Composition Studies,Shari J. Stenberg,1
Composition Studies,Sharon L. Jansen,1
Composition Studies,Shawn Neely,1
Composition Studies,Sheida Whitea,1
Composition Studies,Sheilah Vance,1
Composition Studies,Shelley A. Spencer,1
Composition Studies,Shelley Reid,1
Composition Studies,Sheri Rysdam,1
Composition Studies,Sheridan Blau,1
Composition Studies,Sherman Alexie,1
Composition Studies,Sherman E. Wilcox,1
Composition Studies,Sherman Wilcox,1
Composition Studies,Sherry L. Linkon,1
Composition Studies,Sherry Wynn Perdue,1
Composition Studies,Shilpa Hanumantha,1
Composition Studies,Shirley Brice Heath,1
Composition Studies,Shirley K Rose,1
Composition Studies,Shirley Wilson Logan,1
Composition Studies,Shoshana Felman,1
Composition Studies,Shula Sommers,1
Composition Studies,Shurli Makmillan,1
Composition Studies,Sidonie Smith,1
Composition Studies,Signithia Fordham,1
Composition Studies,Simi Linton,1
Composition Studies,Simon Baron-Cohen,1
Composition Studies,Simon Lacey,1
Composition Studies,Simon Rolston,1
Composition Studies,Simon Shackley,1
Composition Studies,Sister Janice Lauer,1
Composition Studies,Sofia Villenas,1
Composition Studies,Sojattra Soeung,1
Composition Studies,Sojourner Truth,1
Composition Studies,Sol Davidson,1
Composition Studies,Sonia Arellano,1
Composition Studies,Sonia Nieto,1
Composition Studies,Spencer Schaffner,1
Composition Studies,Stacey Balkan,1
Composition Studies,Staci Maree Perryman-Clark,1
Composition Studies,Staci Perryman-Clark,1
Composition Studies,Stanley Fish,1
Composition Studies,Stanley Stewart,1
Composition Studies,Stella Stephens,1
Composition Studies,Stephanie Codos,1
